ID;sample.nr;vial.nr;rack.nr;CO2.TCD.area;N2O.ECD.area;CH4.FID.area;CO2.TCD.ppm;N2O.ECD.ppm;CH4.FID.ppm;chamber.temp;chamber.A;chamber.V;vial.time;date;chamber.time;site;treatment;border.dist;position;comments;CO2.TCD.mol;N2O.ECD.mol;CH4.FID.mol
625;28_04_18_CS11_11;65;2;8980.8;6311.2;60.2;1165.11421153392;0.367258815294025;1.84019122060158;43.355554;0.049087385212341;0.002454369260617;1860.00000000002;28-04-18;10:01;CS11;c2;NA;interrow;no cover;44861.8058981108;14141.0116905187;70855.1149207504
626;28_04_18_CS11_12;66;2;9853.7;6013.7;63.6;1279.57488657523;0.348545142350441;1.95883173982832;43.477776;0.049087385212341;0.002454369260617;1860.00000000002;28-04-18;10:02;CS11;c2;NA;berm;no cover;49250.0057068875;13415.2759873331;75394.1604962137
627;28_04_18_CS11_13;67;2;6785.8;5982.5;63;877.290655896777;0.346586955863145;1.93789517761184;43.6;0.049087385212341;0.002454369260617;1919.99999999998;28-04-18;10:04;CS11;a3;NA;interrow;grass;33753.317752282;13334.7592059858;74559.5445031658
628;28_04_18_CS11_14;68;2;8924.6;6197.8;63.3;1157.74487949437;0.360116761835468;1.94836345872008;43.722222;0.049087385212341;0.002454369260617;1919.99999999998;28-04-18;10:05;CS11;a3;NA;berm;grass;44526.472167092;13849.9675159636;74933.3923670359
629;28_04_18_CS11_15;69;2;9902.8;6745.8;56.8;1286.01321759199;0.394727751343909;1.72155070137483;43.844444;0.049087385212341;0.002454369260617;1919.99999999998;28-04-18;10:07;CS11;b3;NA;interrow;aromatic;49440.5586806474;15175.2410365896;66184.7229163055
630;28_04_18_CS11_16;70;2;9930;6218.7;49.6;1289.5798693976;0.361432255744799;1.47031195477703;43.966666;0.049087385212341;0.002454369260617;1919.99999999998;28-04-18;10:08;CS11;b3;NA;berm;aromatic;49558.5699447968;13889.8459503726;56504.1061671706
631;28_04_18_CS11_17;71;2;7505.8;6292.8;58.2;971.702027221945;0.366099233421237;1.77040267987996;44.088888;0.049087385212341;0.002454369260617;1860.00000000002;28-04-18;10:08;CS11;c3;NA;interrow;no cover;37328.1337543487;14063.7775466852;68010.3840295088
632;28_04_18_CS11_18;72;2;8254.5;6365.7;58.3;1069.87674070966;0.370695092498635;1.77389210691604;44.21111;0.049087385212341;0.002454369260617;1860.00000000002;28-04-18;10:09;CS11;c3;NA;berm;no cover;41083.707379162;14234.8441905592;68118.187329134
633;3_05_18_CS10_1;1;1;3563.4;5798.9;68.6;458.759893430372;0.346019640880312;2.19850019139089;35.4;0.049087385212341;0.002454369260617;0;03-05-18;8:10;CS10;a1;NA;interrow;no cover;18119.6364652638;13666.7354587394;86834.1474642481
634;3_05_18_CS10_2;2;1;3641.6;5736.2;69.9;468.92299694587;0.342049980456311;2.24373803806939;35.4;0.049087385212341;0.002454369260617;0;03-05-18;8:12;CS10;a1;NA;interrow;no cover;18521.0484973459;13509.9458073259;88620.9063941896
635;3_05_18_CS10_3;3;1;3714.6;5731;66.9;478.410293066476;0.341720877428393;2.13934300727285;35.4;0.049087385212341;0.002454369260617;0;03-05-18;8:13;CS10;b1;NA;interrow;field pea;18895.7681692384;13496.947227217;84497.6165558631
636;3_05_18_CS10_4;4;1;3459.5;5662.5;71.4;445.256741828579;0.337387295141143;2.29593555346766;35.4;0.049087385212341;0.002454369260617;0;03-05-18;8:15;CS10;b1;NA;interrow;field pea;17586.3025760907;13325.7837563867;90682.5513133529
637;3_05_18_CS10_5;5;1;3501.5;5684.8;68.4;450.715186171941;0.338797730354609;2.19154052267112;35.4;0.049087385212341;0.002454369260617;0;03-05-18;8:16;CS10;c1;NA;interrow;oat;17801.8947160837;13381.4917066496;86559.2614750264
638;3_05_18_CS10_6;6;1;3617.7;5718.7;67;465.816882188576;0.340942495180622;2.14282284163274;35.4;0.049087385212341;0.002454369260617;0;03-05-18;8:18;CS10;c1;NA;interrow;oat;18398.3663033975;13466.2034687442;84635.059550474
639;3_05_18_CS10_1;7;1;6148.6;5807.1;65.1;794.740139060368;0.346538994501092;2.07670598879493;35.4;0.049087385212341;0.002454369260617;599.99999999996;03-05-18;8:20;CS10;a1;NA;interrow;no cover;31389.8459964496;13687.2483652515;82023.6426528672
640;3_05_18_CS10_2;8;1;5781.1;5809.3;60;746.978751055949;0.346678340940048;1.89923443644083;35.4;0.049087385212341;0.002454369260617;599.99999999996;03-05-18;8:22;CS10;a1;NA;interrow;no cover;29503.4147715112;13692.7521306259;75014.0499277121
641;3_05_18_CS10_3;9;1;6440;6147.3;65.4;832.611345766457;0.36812482800221;2.08714549187459;35.4;0.049087385212341;0.002454369260617;600.000000000048;03-05-18;8:23;CS10;b1;NA;interrow;field pea;32885.6447963056;14539.8238877439;82435.9716366998
642;3_05_18_CS10_4;10;1;5398.8;5787.7;65.1;697.293911235298;0.345310352690511;2.07670598879493;35.4;0.049087385212341;0.002454369260617;539.999999999998;03-05-18;8:24;CS10;b1;NA;interrow;field pea;27541.0129829562;13638.7207078155;82023.6426528672
643;3_05_18_CS10_5;11;1;5380.2;5831.1;65.9;694.876600168952;0.348059312390915;2.10454466367401;35.3;0.049087385212341;0.002454369260617;539.999999999998;03-05-18;8:25;CS10;c1;NA;interrow;oat;27454.4343521173;13751.7532470601;83150.1352842914
644;3_05_18_CS10_6;12;1;5404.8;5681.4;61.8;698.073688998635;0.338582664441368;1.96187145491875;35.3;0.049087385212341;0.002454369260617;540.000000000003;03-05-18;8:27;CS10;c1;NA;interrow;oat;27580.7506870911;13377.3327975217;77513.1455761548
645;3_05_18_CS10_1;13;1;7617.4;5941.4;64.8;985.629735525375;0.355051357664111;2.06626648571528;35.2;0.049087385212341;0.002454369260617;1200.00000000001;03-05-18;8:30;CS10;a1;NA;interrow;no cover;38954.6612658184;14032.5569240279;81664.2478760519
646;3_05_18_CS10_2;14;1;7182.7;5972.8;60.6;929.134836571577;0.357043304315019;1.92011344260013;35.2;0.049087385212341;0.002454369260617;1139.99999999996;03-05-18;8:31;CS10;a1;NA;interrow;no cover;36721.8353143786;14111.2838579351;75887.8979118492
647;3_05_18_CS10_3;15;1;7268.8;6166.7;61.8;940.32464747547;0.369358017438468;1.96187145491875;35.1;0.049087385212341;0.002454369260617;1140.00000000005;03-05-18;8:32;CS10;b1;NA;interrow;field pea;37176.1423406911;14602.7292465777;77563.4379658231
648;3_05_18_CS10_4;16;1;6196.7;5854.1;61.8;800.991357463123;0.349516644240216;1.96187145491875;35.2333;0.049087385212341;0.002454369260617;1080;03-05-18;8:33;CS10;b1;NA;interrow;field pea;31653.8519231333;13812.3189449764;77529.9108381192
649;3_05_18_CS10_5;17;1;6073.6;5988.6;65.3;784.99291701865;0.358045864790776;2.0836656575147;35.3666;0.049087385212341;0.002454369260617;1140.00000000005;03-05-18;8:35;CS10;c1;NA;interrow;oat;31008.2166176084;14143.2661286134;82307.4382789015
650;3_05_18_CS10_6;18;1;6645.8;5904.3;62.9;859.357723048931;0.352698648630077;2.00014963287748;35.4999;0.049087385212341;0.002454369260617;1080;03-05-18;8:36;CS10;c1;NA;interrow;oat;33931.0603385737;13926.027319032;78974.3270573683
651;3_05_18_CS10_1;19;1;8347;5885.6;59.1;1080.45071154721;0.351513125425732;1.86791592720187;35.6332;0.049087385212341;0.002454369260617;1799.99999999997;03-05-18;8:40;CS10;a1;NA;interrow;no cover;42642.3258002271;13873.2262909017;73721.3448831118
652;3_05_18_CS10_2;20;1;8084.4;6073.7;56.1;1046.32243810514;0.363448514532355;1.76352089640533;35.7665;0.049087385212341;0.002454369260617;1799.99999999997;03-05-18;8:42;CS10;a1;NA;interrow;no cover;41277.5603289022;14338.0925790217;69571.1355712474
653;3_05_18_CS10_3;21;1;8196.4;6272.5;58.8;1060.87828968744;0.376087522911927;1.85747642412221;35.9;0.049087385212341;0.002454369260617;1799.99999999997;03-05-18;8:43;CS10;b1;NA;interrow;field pea;41833.7119499418;14830.2941575891;73246.0400367232
654;3_05_18_CS10_4;22;1;7127.6;5910.8;61.1;921.973877444928;0.353110782915291;1.93751261439955;35.9;0.049087385212341;0.002454369260617;1799.99999999997;03-05-18;8:45;CS10;b1;NA;interrow;field pea;36356.2813843289;13924.2502391569;76402.1145479846
655;3_05_18_CS10_5;23;1;6923.5;6134.5;61.9;895.448437195399;0.367311308006402;1.96535128927863;35.9;0.049087385212341;0.002454369260617;1800.00000000005;03-05-18;8:46;CS10;c1;NA;interrow;oat;35310.3012398289;14484.2208615876;77499.8795953799
656;3_05_18_CS10_6;24;1;7760.3;5942.9;54.8;1004.20144258886;0.355146499679778;1.71828304972683;35.9;0.049087385212341;0.002454369260617;1800.00000000005;03-05-18;8:48;CS10;c1;NA;interrow;oat;39598.7685838642;14004.5248470597;67757.2147997469
657;3_05_18_CS10_7;25;1;3691.7;5635;65.4;475.434141269738;0.33564843882827;2.08714549187459;35.3;0.049087385212341;0.002454369260617;0;03-05-18;9:03;CS10;a2;NA;interrow;no cover;18784.307051168;13261.4021352292;82462.6975150064
658;3_05_18_CS10_8;26;1;3408.8;5702.3;67.4;438.667619728377;0.339904812087497;2.15674217907228;35.3;0.049087385212341;0.002454369260617;0;03-05-18;9:05;CS10;a2;NA;interrow;no cover;17331.6691989687;13429.5705844116;85212.4485921462
659;3_05_18_CS10_9;27;1;3414.1;5706.5;69.4;439.356423419325;0.340170542765609;2.22633886626997;35.3;0.049087385212341;0.002454369260617;0;03-05-18;9:07;CS10;b2;NA;interrow;field pea;17358.883693902;13440.0695499198;87962.199669286
660;3_05_18_CS10_10;28;1;3490.8;5669.5;71;449.324582493989;0.337829995995805;2.28201621602812;35.3;0.049087385212341;0.002454369260617;0;03-05-18;9:08;CS10;b2;NA;interrow;field pea;17752.7236488815;13347.5950190117;90162.0005309978
661;3_05_18_CS10_11;29;1;3583.6;5728.8;68.3;461.385145233608;0.341581647049474;2.18806068831124;35.3;0.049087385212341;0.002454369260617;0;03-05-18;9:11;CS10;c2;NA;interrow;oat;18229.2340507341;13495.8219956288;86449.8365768591
662;3_05_18_CS10_12;30;1;3490.4;5657.1;65.2;449.272597309767;0.337045806006204;2.08018582315482;35.3;0.049087385212341;0.002454369260617;0;03-05-18;9:12;CS10;c2;NA;interrow;oat;17750.6697247356;13316.611830653;82187.7224072925
663;3_05_18_CS10_7;31;1;5473.6;5826.2;61.2;707.015140684905;0.347748882893923;1.94099244875944;35.4;0.049087385212341;0.002454369260617;660.000000000012;03-05-18;9:14;CS10;a2;NA;interrow;no cover;27924.9723179913;13735.0353190711;76663.3658630427
664;3_05_18_CS10_8;32;1;5089.6;5764.6;61.4;657.109363831308;0.343847712075468;1.94795211747921;35.5;0.049087385212341;0.002454369260617;660.000000000012;03-05-18;9:16;CS10;a2;NA;interrow;no cover;25945.4353540277;13576.5506874966;76913.3245067753
665;3_05_18_CS10_9;33;1;5478.5;5705.7;62.5;707.65195919163;0.340119926472386;1.98623029543794;35.6;0.049087385212341;0.002454369260617;600.000000000048;03-05-18;9:17;CS10;b2;NA;interrow;field pea;27932.0193903664;13425.0124766545;78399.3068983815
666;3_05_18_CS10_10;34;1;5646.7;5694.9;60.4;729.51172915719;0.339436649179996;1.91315377388036;35.7;0.049087385212341;0.002454369260617;659.999999999928;03-05-18;9:19;CS10;b2;NA;interrow;field pea;28785.5320459975;13393.7045177398;75490.4233418952
667;3_05_18_CS10_11;35;1;4853.9;5784.4;64.2;626.477094028202;0.345101382055341;2.04538747955597;35.8;0.049087385212341;0.002454369260617;540.000000000003;03-05-18;9:20;CS10;c2;NA;interrow;oat;24711.9254217222;13612.8195229768;80682.0605815099
668;3_05_18_CS10_12;36;1;6179.2;5844.6;64.1;798.717005653389;0.348914660135865;2.04190764519609;35.9;0.049087385212341;0.002454369260617;600.000000000048;03-05-18;9:22;CS10;c2;NA;interrow;oat;31495.881731983;13758.7841405785;80518.7334757169
669;3_05_18_CS10_7;37;1;6522;6058;61.3;843.268308532068;0.362451434398646;1.94447228311932;36;0.049087385212341;0.002454369260617;1260.00000000006;03-05-18;9:24;CS10;a2;NA;interrow;no cover;33241.9212258635;14287.9578285763;76651.7534304675
670;3_05_18_CS10_8;38;1;5881.1;5979.2;59.8;759.975047111573;0.357449385167165;1.89227476772106;36.14;0.049087385212341;0.002454369260617;1260.00000000006;03-05-18;9:26;CS10;a2;NA;interrow;no cover;29944.9120678061;14084.3971762018;74560.3447677623
671;3_05_18_CS10_9;39;1;6424;5758;61.9;830.531938397557;0.343429880778915;1.96535128927863;36.2;0.049087385212341;0.002454369260617;1200.00000000001;03-05-18;9:27;CS10;b2;NA;interrow;field pea;32718.6823526354;13529.3691429722;77424.7221236533
672;3_05_18_CS10_10;40;1;6188.7;5829.7;61.7;799.951653778673;0.347970616614195;1.95839162055886;36.3;0.049087385212341;0.002454369260617;1199.99999999992;03-05-18;9:28;CS10;b2;NA;interrow;field pea;31503.7927151754;13703.8208809284;77125.6155016247
673;3_05_18_CS10_11;41;1;5376.9;5773.2;64.1;694.447722399116;0.344392202979198;2.04190764519609;36.4;0.049087385212341;0.002454369260617;1139.99999999996;03-05-18;9:30;CS10;c2;NA;interrow;oat;27339.9891114922;13558.5138748899;80388.6757572938
674;3_05_18_CS10_12;42;1;6798.3;5990.8;63.5;879.177074533758;0.358185474708694;2.02102863903678;36.5;0.049087385212341;0.002454369260617;1140.00000000004;03-05-18;9:31;CS10;c2;NA;interrow;oat;34601.4945893436;14096.9926583754;79540.986160979
675;3_05_18_CS10_7;43;1;7106.3;6014.4;57.8;919.20566638508;0.35968330613174;1.82267808052337;36.833;0.049087385212341;0.002454369260617;1800.00000000005;03-05-18;9:33;CS10;a2;NA;interrow;no cover;36138.0241327825;14140.7352810013;71657.5048098684
676;3_05_18_CS10_8;44;1;6491.5;5993.6;59;839.304438235103;0.358363164610766;1.86443609284198;37.166;0.049087385212341;0.002454369260617;1800.00000000006;03-05-18;9:35;CS10;a2;NA;interrow;no cover;32961.3460573628;14073.7159781805;73220.5388872107
677;3_05_18_CS10_9;45;1;7136.1;5775.2;61.6;923.078562609656;0.344518835910141;1.95491178619898;37.499;0.049087385212341;0.002454369260617;1799.99999999998;03-05-18;9:37;CS10;b2;NA;interrow;field pea;36212.4820489089;13515.5150019259;76691.422412403
678;3_05_18_CS10_10;46;1;6943.2;5878.1;60.6;898.008707518357;0.351037713129959;1.92011344260013;37.832;0.049087385212341;0.002454369260617;1799.99999999998;03-05-18;9:38;CS10;b2;NA;interrow;field pea;35191.265390384;13756.5050554227;75245.6197500778
679;3_05_18_CS10_11;47;1;5723.7;5870.1;64.2;739.518877120021;0.350530647726315;2.04538747955597;38.165;0.049087385212341;0.002454369260617;1740.00000000001;03-05-18;9:40;CS10;c2;NA;interrow;oat;28949.3492321181;13721.9406448535;80069.1345314472
680;3_05_18_CS10_12;48;1;7434.7;5896.1;65.7;961.88550263175;0.352178765114161;2.09758499495424;37.3;0.049087385212341;0.002454369260617;1860.00000000002;03-05-18;9:43;CS10;c2;NA;interrow;oat;37759.0711804078;13824.8710722743;82341.2567449357
681;3_05_18_CS10_13;49;1;3806.7;5738.2;67.9;490.379881733706;0.34217656342182;2.1741413508717;37.5;0.049087385212341;0.002454369260617;0;03-05-18;9:57;CS10;a3;NA;interrow;no cover;19237.5992901659;13423.5841615738;85291.5498090567
682;3_05_18_CS10_14;50;1;3487.8;5728.5;69.9;448.934693612321;0.341562661343004;2.24373803806939;37.7;0.049087385212341;0.002454369260617;0;03-05-18;9:58;CS10;a3;NA;interrow;no cover;17600.3735329787;13390.879586924;87965.1943636069
683;3_05_18_CS10_15;51;1;3469.8;5786.8;67.1;446.595360322308;0.345253359973498;2.14630267599262;37.9;0.049087385212341;0.002454369260617;0;03-05-18;10:00;CS10;b3;NA;interrow;field pea;17497.4027715804;13526.8693641105;84091.161100421
684;3_05_18_CS10_16;52;1;3455.1;5678.3;69.2;444.684904802131;0.338386581818297;2.2193791975502;38.1;0.049087385212341;0.002454369260617;0;03-05-18;10:02;CS10;b3;NA;interrow;field pea;17411.356780472;13249.3130352251;86898.3916980462
685;3_05_18_CS10_17;53;1;3573.2;5693.7;70.3;460.033530443823;0.339360734388442;2.25765737550893;38.3;0.049087385212341;0.002454369260617;0;03-05-18;10:03;CS10;c3;NA;interrow;oat;18000.7557793415;13278.9227231564;88340.3846905634
686;3_05_18_CS10_18;54;1;3402.7;5708.5;68.4;437.874845668984;0.340297085404416;2.19154052267112;38.5;0.049087385212341;0.002454369260617;0;03-05-18;10:05;CS10;c3;NA;interrow;oat;17122.7081265973;13307.0162110121;85698.2516544822
687;3_05_18_CS10_13;55;1;5647.1;5812.5;63.2;729.563714341413;0.346881032452375;2.01058913595713;38.7;0.049087385212341;0.002454369260617;600.000000000048;03-05-18;10:07;CS10;a3;NA;interrow;no cover;28510.6464816711;13555.7762715411;78571.8847419772
688;3_05_18_CS10_14;56;1;6503.6;5960.5;60.2;840.876990057834;0.356262942700408;1.90619410516059;39.4833;0.049087385212341;0.002454369260617;719.99999999997;03-05-18;10:10;CS10;a3;NA;interrow;no cover;32778.3298626427;13887.5297953706;74305.5879753371
689;3_05_18_CS10_15;57;1;5185.9;5818.7;67.6;669.624796932874;0.347273766749358;2.16370184779205;40.2666;0.049087385212341;0.002454369260617;719.99999999997;03-05-18;10:12;CS10;b3;NA;interrow;field pea;26037.4902553714;13503.2892436165;84132.735280205
690;3_05_18_CS10_16;58;1;5933.4;5890.1;61.5;766.772109948665;0.3517983906587;1.95143195183909;41.0499;0.049087385212341;0.002454369260617;719.99999999997;03-05-18;10:14;CS10;b3;NA;interrow;field pea;29740.6087032296;13645.1210773782;75689.7301526939
691;3_05_18_CS10_17;59;1;6014.9;5831.8;61.6;777.364091233998;0.348103660769545;1.95491178619898;41.8332;0.049087385212341;0.002454369260617;719.99999999997;03-05-18;10:15;CS10;c3;NA;interrow;oat;30076.4568060804;13468.238159231;75636.1408512917
692;3_05_18_CS10_18;60;1;5496.5;5797.6;64.5;709.991292481643;0.345937308469376;2.05582698263563;42.6165;0.049087385212341;0.002454369260617;660.000000000006;03-05-18;10:16;CS10;c3;NA;interrow;oat;27401.6400327519;13351.21951629;79343.2701841996
693;3_05_18_CS10_13;61;1;6597.2;5817.2;60.6;853.041523165898;0.347178748030302;1.92011344260013;43.4;0.049087385212341;0.002454369260617;1260.00000000005;03-05-18;10:18;CS10;a3;NA;interrow;no cover;32841.0808172598;13365.9675554631;73922.0765159334
694;3_05_18_CS10_14;62;1;7919.6;6100.8;56.9;1024.90454220547;0.365169961244741;1.79135957128441;43.4333;0.049087385212341;0.002454369260617;1320.00000000002;03-05-18;10:20;CS10;a3;NA;interrow;no cover;39453.4516172725;14057.1290347178;68957.9519500641
695;3_05_18_CS10_15;63;1;5993.1;5894.1;61.6;774.530898693872;0.352051970987469;1.95491178619898;43.4666;0.049087385212341;0.002454369260617;1259.99999999997;03-05-18;10:21;CS10;b3;NA;interrow;field pea;29812.2431554061;13550.7298419177;75245.9399822706
696;3_05_18_CS10_16;64;1;7076;6013.4;61.2;915.267788680226;0.35961983136779;1.94099244875944;43.4999;0.049087385212341;0.002454369260617;1259.99999999997;03-05-18;10:23;CS10;b3;NA;interrow;field pea;35225.6009471806;13840.5664758732;74702.3180397083
697;3_05_18_CS10_17;65;1;7363.6;6001.7;60.4;952.645136136201;0.358877224800396;1.91315377388036;43.5332;0.049087385212341;0.002454369260617;1259.99999999997;03-05-18;10:24;CS10;c3;NA;interrow;oat;36660.2749198047;13810.5336652431;73623.1579355783
698;3_05_18_CS10_18;66;1;6455.6;5843.7;63.5;834.638767951134;0.348857633176218;2.02102863903678;43.5665;0.049087385212341;0.002454369260617;1200.00000000001;03-05-18;10:25;CS10;c3;NA;interrow;oat;32115.7043763416;13423.542072004;77766.2874044995
699;3_05_18_CS10_13;67;1;7295.9;5943.5;60.8;943.846643706544;0.355184556898856;1.9270731113199;43.6;0.049087385212341;0.002454369260617;1800.00000000005;03-05-18;10:27;CS10;a3;NA;interrow;no cover;36314.0259847933;13665.5475914714;74143.1709332062
700;3_05_18_CS10_14;68;1;8804.3;6221.5;58.4;1139.88277340958;0.37284274415857;1.84355708668267;43.6333;0.049087385212341;0.002454369260617;1859.99999999993;03-05-18;10:29;CS10;a3;NA;interrow;no cover;43851.8075516349;14343.4295571991;70922.4776981632
701;3_05_18_CS10_15;69;1;6564.8;5817.5;60.5;848.830723243876;0.347197751653795;1.91663360824025;43.6666;0.049087385212341;0.002454369260617;1799.99999999997;03-05-18;10:30;CS10;b3;NA;interrow;field pea;32651.4708117445;13355.4511442562;73726.0146252801
702;3_05_18_CS10_16;70;1;7751.2;6033.8;58.1;1003.0187796478;0.360914844638238;1.83311758360302;43.6999;0.049087385212341;0.002454369260617;1739.99999999992;03-05-18;10:31;CS10;b3;NA;interrow;field pea;38578.4769296261;13881.6393969463;70506.0422030715
703;3_05_18_CS10_17;71;1;8417.9;5895.2;56.8;1089.66508545065;0.352121707430348;1.78787973692452;43.7332;0.049087385212341;0.002454369260617;1799.99999999997;03-05-18;10:33;CS10;c3;NA;interrow;oat;41906.6947160954;13542.0112961509;68758.8611627425
704;3_05_18_CS10_18;72;1;7363.3;5847.6;62.4;952.606147248034;0.349104753894452;1.98275046107805;43.7665;0.049087385212341;0.002454369260617;1860.00000000002;03-05-18;10:36;CS10;c3;NA;interrow;oat;36631.7879466875;13424.5735793182;76245.250622445
705;5_05_18_CS11_1;1;2;3390.6;5677.2;68;436.302293846254;0.338317005692836;2.17762118523158;30.3448;0.049087385212341;0.002454369260617;0;05-05-18;8:49;CS11;a1;NA;interrow;grass;17519.6662919566;13585.078795669;87442.1175722636
706;5_05_18_CS11_2;2;2;3375.8;5684;65.8;434.378842030021;0.338747125899721;2.10106482931412;30.5336;0.049087385212341;0.002454369260617;0;05-05-18;8:49;CS11;a1;NA;berm;grass;17431.586361398;13593.8936440837;84315.55471699
707;5_05_18_CS11_3;3;2;3350.7;5633.1;69.3;431.11677172006;0.33552831887497;2.22285903191008;30.7224;0.049087385212341;0.002454369260617;0;05-05-18;8:51;CS11;b1;NA;interrow;aromatic;17289.9306099831;13456.3573759536;89147.7227020423
708;5_05_18_CS11_4;4;2;3383.7;5620.9;66.6;435.405549418416;0.334757081626737;2.1289035041932;30.9112;0.049087385212341;0.002454369260617;0;05-05-18;8:51;CS11;b1;NA;berm;aromatic;17451.0893687543;13417.0907010596;85326.623325666
709;5_05_18_CS11_5;5;2;4088.2;5623.7;66.6;526.964455130288;0.334934077818816;2.1289035041932;31.1;0.049087385212341;0.002454369260617;0;05-05-18;8:54;CS11;c1;NA;interrow;no cover;21107.6713224029;13415.8544479509;85273.6745451109
710;5_05_18_CS11_6;6;2;3386.2;5640.8;66.6;435.730456819806;0.336015136167934;2.1289035041932;31.2888;0.049087385212341;0.002454369260617;0;05-05-18;8:54;CS11;c1;NA;berm;no cover;17442.4506843846;13450.8096693359;85220.7914377208
711;5_05_18_CS11_7;7;2;3516.2;5614.3;66.6;452.625641692118;0.334339897737394;2.1289035041932;31.4776;0.049087385212341;0.002454369260617;0;05-05-18;8:56;CS11;a2;NA;interrow;grass;18107.541630587;13375.4543697816;85167.9738813883
712;5_05_18_CS11_8;8;2;3651;5648.7;69.1;470.144648775099;0.336514640466647;2.21589936319031;31.6664;0.049087385212341;0.002454369260617;0;05-05-18;8:56;CS11;a2;NA;berm;grass;18796.7495747344;13454.1176668995;88593.3840174928
713;5_05_18_CS11_9;9;2;3832.7;5657.9;67.8;493.758918708168;0.337096395726897;2.17066151651181;31.8552;0.049087385212341;0.002454369260617;0;05-05-18;8:58;CS11;b2;NA;interrow;aromatic;19728.6467842927;13469.0341208495;86731.0193799852
714;5_05_18_CS11_1;10;2;8094.2;6146.9;62.4;1047.59607511859;0.368099403927093;1.98275046107805;32.044;0.049087385212341;0.002454369260617;599.99999999996;05-05-18;8:59;CS11;a1;NA;interrow;grass;41831.887328919;14698.692708616;79173.8303141218
715;5_05_18_CS11_2;11;2;12817.4;6274.8;61.6;1661.43713041783;0.37623389434236;1.95491178619898;32.2328;0.049087385212341;0.002454369260617;660.000000000006;05-05-18;9:00;CS11;a1;NA;berm;grass;66302.3508128738;15014.2254519781;78013.9342523239
716;5_05_18_CS11_3;12;2;14518.6;6566.6;68.1;1882.53011891611;0.394830313871313;2.18110101959147;32.4216;0.049087385212341;0.002454369260617;599.99999999996;05-05-18;9:01;CS11;b1;NA;interrow;aromatic;75079.0092189839;15746.6106264192;86986.6048420659
717;5_05_18_CS11_4;13;2;11764.8;6167.4;63.3;1524.63811813633;0.369402518421055;2.01406897031701;32.6104;0.049087385212341;0.002454369260617;660.000000000006;05-05-18;9:02;CS11;b1;NA;berm;aromatic;60768.0252383197;14723.4030787247;80275.4388494154
718;5_05_18_CS11_5;14;2;8304.3;6164.2;64.3;1074.90129313146;0.36919908788955;2.04886731391586;32.8;0.049087385212341;0.002454369260617;539.999999999998;05-05-18;9:03;CS11;c1;NA;interrow;no cover;42816.1600871448;14706.1756759591;81611.8014467876
719;5_05_18_CS11_6;15;2;10655.8;5909.6;62.9;1380.50919487946;0.353034694490628;2.00014963287748;32.7;0.049087385212341;0.002454369260617;600.000000000048;05-05-18;9:04;CS11;c1;NA;berm;no cover;55007.3098938821;14066.9029334742;79697.2965467518
720;5_05_18_CS11_7;16;2;10133.9;6438.7;64.6;1312.68152576516;0.386672862689523;2.05930681699551;32.6;0.049087385212341;0.002454369260617;600.000000000048;05-05-18;9:06;CS11;a2;NA;interrow;grass;52321.7781720531;15412.277349604;82081.291122179
721;5_05_18_CS11_8;17;2;12440.6;6232.2;64.6;1612.46708688024;0.373523376560291;2.05930681699551;32.5;0.049087385212341;0.002454369260617;600.000000000048;05-05-18;9:06;CS11;a2;NA;berm;grass;64291.8682917476;14893.0269182522;82108.1457896491
722;5_05_18_CS11_9;18;2;12788.6;6301.2;63.2;1657.69419715381;0.377914219402845;2.01058913595713;32.4;0.049087385212341;0.002454369260617;539.999999999998;05-05-18;9:07;CS11;b2;NA;interrow;aromatic;66116.7834030945;15073.0289290438;80191.9236026366
723;5_05_18_CS11_1;19;2;10032;6441.6;57.6;1299.43830008448;0.386857714982675;1.8157184118036;32.3;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;9:09;CS11;a1;NA;interrow;grass;51844.7902082663;15434.7898414432;72443.2550057393
724;5_05_18_CS11_2;20;2;17502.9;6759.9;57.7;2270.3785821041;0.407177437583441;1.81919824616348;32.2;0.049087385212341;0.002454369260617;1259.99999999996;05-05-18;9:10;CS11;a1;NA;berm;grass;90612.8821944772;16250.8233097425;72605.8630341911
725;5_05_18_CS11_3;21;2;20038.9;7541.2;65.4;2599.96465007473;0.457298702476594;2.08714549187459;32.1;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;9:11;CS11;b1;NA;interrow;aromatic;103800.957188815;18257.1878571153;83327.1713300696
726;5_05_18_CS11_4;22;2;16251.2;6670.8;59;2107.70394437585;0.401483404306876;1.86443609284198;32;0.049087385212341;0.002454369260617;1259.99999999997;05-05-18;9:12;CS11;b1;NA;berm;aromatic;84175.5226674489;16034.0713362595;74460.1171401727
727;5_05_18_CS11_5;23;2;10210.3;6384.2;60;1322.61069595165;0.383199867430078;1.89923443644083;31.9;0.049087385212341;0.002454369260617;1080;05-05-18;9:12;CS11;c1;NA;interrow;no cover;52838.5132291151;15308.897264006;75874.7257996905
728;5_05_18_CS11_6;24;2;14570.6;6172.6;58.9;1889.28819286503;0.369733106853959;1.8609562584821;32.1111;0.049087385212341;0.002454369260617;1200.00000000001;05-05-18;9:14;CS11;c1;NA;berm;no cover;75425.176187941;14760.6833262875;74294.093513181
